Month,usg_apt,fg_apt,carrier,type,Total
3,TPA,FRA,LH,Passengers,4539
3,MIA,POP,AA,Passengers,4542
3,LAX,KIX,JL,Passengers,4545
3,JFK,MEX,VB,Passengers,4557
3,ORD,YYZ,UA,Passengers,4559
3,LAS,MEX,Y4,Passengers,4560
3,IAD,NRT,NH,Passengers,4569
3,HOU,SJO,WN,Passengers,4580
3,JFK,PVG,MU,Passengers,4589
3,SEA,KEF,FI,Passengers,4594
3,DCA,YYZ,KV,Passengers,4600
3,HNL,NGO,JL,Passengers,4604
3,SLC,SJD,DL,Passengers,4604
3,DFW,SLP,YV,Passengers,4606
3,JFK,BCN,AA,Passengers,4615
3,ATL,PTY,DL,Passengers,4619
3,MDW,MLM,Y4,Passengers,4646
3,JFK,POS,B6,Passengers,4647
3,ORD,ZRH,LX,Passengers,4648
3,IAH,AMS,KL,Passengers,4658
3,IAD,FRA,LH,Passengers,4689
3,ORD,MBJ,UA,Passengers,4697
3,DEN,FRA,LH,Passengers,4697
3,IAH,MTY,VB,Passengers,4698
3,BOS,AMS,DL,Passengers,4713
3,HNL,HND,NH,Passengers,4713
3,HNL,AKL,NZ,Passengers,4715
3,SEA,YVR,QK,Passengers,4715
3,JFK,HND,JL,Passengers,4726
3,EWR,EDI,UA,Passengers,4729
3,SFO,YUL,AC,Passengers,4744
3,LAX,SJD,AA,Passengers,4750
3,FLL,CLO,NK,Passengers,4767
3,MSP,HND,DL,Passengers,4771
3,PHL,AUA,AA,Passengers,4773
3,HOU,LIR,WN,Passengers,4781
3,HNL,KIX,JL,Passengers,4783
3,LAS,GDL,Y4,Passengers,4792
3,JFK,BCN,DL,Passengers,4798
3,DEN,MEX,Y4,Passengers,4800
3,EWR,PLS,UA,Passengers,4801
3,MIA,MDE,VH,Passengers,4809
3,FLL,YQB,TS,Passengers,4809
3,SJC,SJD,AS,Passengers,4809
3,ATL,CZM,DL,Passengers,4813
3,LIH,YVR,WS,Passengers,4818
3,ORD,WAW,LO,Passengers,4834
3,MCO,YYC,WS,Passengers,4836
3,LAX,PVG,MU,Passengers,4846
3,SFO,SJD,UA,Passengers,4847
3,IAH,YYC,WS,Passengers,4849
3,PHL,DUB,AA,Passengers,4859
3,SFO,FRA,LH,Passengers,4866
3,SEA,CUN,AS,Passengers,4880
3,ORD,ICN,KE,Passengers,4881
3,JFK,CDG,DY,Passengers,4887
3,PHL,CUN,F9,Passengers,4889
3,DTW,YUL,9E,Passengers,4903
3,JFK,CMN,AT,Passengers,4906
3,HNL,ICN,KE,Passengers,4913
3,SAN,SJD,AS,Passengers,4915
3,LAX,ZIH,AS,Passengers,4920
3,SFO,MUC,UA,Passengers,4925
3,ATL,UIO,DL,Passengers,4932
3,ORD,YUL,KV,Passengers,4935
3,LAX,SYD,UA,Passengers,4936
3,EWR,CPH,SK,Passengers,4952
3,DFW,YYC,MQ,Passengers,4963
3,LAX,NRT,SQ,Passengers,4969
3,PHX,CUN,AA,Passengers,4971
3,DTW,CDG,DL,Passengers,4972
3,PHL,YYZ,PT,Passengers,4978
3,JFK,BRU,SN,Passengers,4992
3,DFW,YVR,AA,Passengers,4993
3,LAX,GUA,DL,Passengers,4995
3,MSP,SJD,SY,Passengers,5004
3,BOS,STI,B6,Passengers,5014
3,EWR,MUC,LH,Passengers,5015
3,LAX,SIN,SQ,Passengers,5023
3,MIA,MAD,UX,Passengers,5299
3,MCO,LIM,LP,Passengers,5041
3,IAH,MID,UA,Passengers,5051
3,IAD,YOW,YV,Passengers,5064
3,LAS,MEX,VB,Passengers,5069
3,PHX,LHR,BA,Passengers,5071
3,IAD,BRU,UA,Passengers,5085
3,MIA,YUL,AA,Passengers,5088
3,ORD,MEX,AM,Passengers,5091
3,ATL,MTY,DL,Passengers,5092
3,LAX,PVR,DL,Passengers,5094
3,SFO,SJD,AS,Passengers,5100
3,MIA,MVD,AA,Passengers,5101
3,DFW,SCL,AA,Passengers,5106
3,ORD,HND,NH,Passengers,5106
3,HOU,PVR,WN,Passengers,5121
3,EWR,LIR,UA,Passengers,5126
3,DTW,MBJ,DL,Passengers,5133
3,DEN,CUN,WN,Passengers,5137
3,JFK,CDG,AA,Passengers,5142
3,MCO,CUN,DL,Passengers,5145
3,ORD,MBJ,AA,Passengers,5148
3,BOS,CUN,DL,Passengers,5157
3,SFO,MUC,LH,Passengers,5166
3,JFK,WAW,LO,Passengers,5167
3,LAX,MUC,LH,Passengers,5175
3,SEA,AMS,DL,Passengers,5176
3,BOS,GRU,JJ,Passengers,5191
3,ATL,EZE,DL,Passengers,5192
3,ATL,SXM,DL,Passengers,5193
3,ATL,GDL,DL,Passengers,5207
3,HNL,MNL,PR,Passengers,5212
3,AUS,LHR,BA,Passengers,5215
3,JFK,UVF,B6,Passengers,5226
3,JFK,GYE,XL,Passengers,5265
3,IAH,RTB,UA,Passengers,5271
3,ATL,LHR,BA,Passengers,5289
3,EWR,MAN,UA,Passengers,5295
3,ORD,ADD,ET,Passengers,5295
3,ORD,GDL,Y4,Passengers,5296
3,EWR,CDG,UA,Passengers,5298
3,MIA,GND,AA,Passengers,5304
3,HNL,NRT,KE,Passengers,5306
3,MIA,STI,AA,Passengers,5309
3,JFK,MBJ,DL,Passengers,5315
3,JFK,GIG,AA,Passengers,5323
3,JFK,PUJ,DL,Passengers,5325
3,ORD,AMM,RJ,Passengers,5331
3,IAD,MUC,UA,Passengers,5345
3,LAX,SCL,LA,Passengers,5346
3,JFK,AMS,DY,Passengers,5359
3,SAN,YYZ,RV,Passengers,5380
3,IAH,LIM,UA,Passengers,5743
3,HNL,NRT,UA,Passengers,5387
3,BWI,PUJ,WN,Passengers,5402
3,PHX,YVR,WS,Passengers,5427
3,JFK,NBO,KQ,Passengers,5452
3,DFW,BZE,AA,Passengers,5453
3,MSP,PUJ,SY,Passengers,5458
3,SFO,SAL,TA,Passengers,5470
3,MCO,BOG,AV,Passengers,5473
3,BOS,SDQ,B6,Passengers,5477
3,BWI,AUA,WN,Passengers,5477
3,BOS,CDG,AF,Passengers,5486
3,JFK,CDG,DL,Passengers,5501
3,FLL,SJO,WN,Passengers,5507
3,BOS,CUN,B6,Passengers,5521
3,HNL,NRT,DL,Passengers,5523
3,ONT,TPE,CI,Passengers,5524
3,TPA,YYZ,WS,Passengers,5527
3,JFK,LIS,TP,Passengers,5540
3,LGA,YUL,9E,Passengers,5550
3,PSP,YEG,WS,Passengers,5552
3,KOA,YVR,WS,Passengers,5559
3,SEA,ICN,DL,Passengers,5564
3,CLT,PUJ,AA,Passengers,5567
3,ATL,UVF,DL,Passengers,5567
3,LAX,NRT,JL,Passengers,5567
3,MIA,YYZ,AC,Passengers,5573
3,MSP,MBJ,SY,Passengers,5577
3,DEN,CUN,F9,Passengers,5599
3,ORD,AMS,KL,Passengers,5603
3,DTW,CDG,AF,Passengers,5606
3,DFW,CZM,AA,Passengers,5609
3,SAN,YVR,QK,Passengers,5617
3,MSP,PUJ,DL,Passengers,5617
3,MIA,FRA,LH,Passengers,5636
3,DEN,PVR,WN,Passengers,5647
3,MIA,SXM,AA,Passengers,5650
3,JFK,AUA,DL,Passengers,5654
3,SLC,MEX,DL,Passengers,5660
3,MCO,MEX,AM,Passengers,5666
3,LAX,HND,NH,Passengers,5668
3,BWI,CUN,NK,Passengers,5680
3,PDX,SJD,AS,Passengers,5684
3,LAX,MZT,AS,Passengers,5695
3,DEN,NRT,UA,Passengers,5700
3,EWR,TXL,UA,Passengers,5702
3,ATL,IST,TK,Passengers,5706
3,EWR,ZRH,LX,Passengers,5709
3,JFK,KEF,FI,Passengers,5710
3,DFW,FRA,AA,Passengers,5717
3,DFW,GUA,AA,Passengers,7521
3,JFK,TLV,DL,Passengers,5730
3,DFW,MAD,AA,Passengers,5730
3,EWR,STI,UA,Passengers,5739
3,SEA,GDL,Y4,Passengers,5744
3,LAX,CUN,DL,Passengers,5745
3,MCO,PUJ,G3,Passengers,5748
3,MSP,SJD,DL,Passengers,5753
3,JFK,GRU,AA,Passengers,5764
3,LAX,LTO,AS,Passengers,5773
3,TPA,HAV,WN,Passengers,5784
3,LAX,MEX,DL,Passengers,5785
3,EWR,YVR,AC,Passengers,5795
3,PDX,PVR,AS,Passengers,5800
3,LAX,PVR,AS,Passengers,5982
3,JFK,PEK,CA,Passengers,5813
3,EWR,SDQ,B6,Passengers,5822
3,DFW,EZE,AA,Passengers,5825
3,DFW,GRU,AA,Passengers,5841
3,LAX,SYD,AA,Passengers,5846
3,JFK,ORY,AF,Passengers,5857
3,FLL,BOG,NK,Passengers,5858
3,SFO,SYD,QF,Passengers,5859
3,JFK,PUJ,B6,Passengers,5864
3,ORD,SJD,UA,Passengers,5866
3,DEN,SJD,UA,Passengers,5880
3,ORD,PUJ,F9,Passengers,5881
3,ORD,PUJ,UA,Passengers,5887
3,MIA,BCN,AA,Passengers,5895
3,ATL,PLS,DL,Passengers,5903
3,ATL,LIM,DL,Passengers,5906
3,DFW,CDG,AA,Passengers,5961
3,PHX,YEG,WS,Passengers,5966
3,ATL,PVR,DL,Passengers,5968
3,JFK,EZE,AA,Passengers,5976
3,IAD,AMS,KL,Passengers,5993
3,LAX,GDL,AS,Passengers,6001
3,ATL,YYZ,KV,Passengers,6003
3,TPA,LGW,BA,Passengers,6018
3,IAD,BOG,AV,Passengers,6036
3,LAX,SJO,DL,Passengers,6041
3,JFK,JNB,SA,Passengers,6042
3,TPA,YWG,WO,Passengers,6057
3,JFK,BCN,DY,Passengers,6057
3,DFW,BJX,MQ,Passengers,6091
3,MSP,MBJ,DL,Passengers,6093
3,JFK,BOM,DL,Passengers,6115
3,JFK,MEX,DL,Passengers,6119
3,PDX,GDL,Y4,Passengers,6125
3,SFO,PVR,UA,Passengers,6126
3,JFK,ZRH,LX,Passengers,6141
3,EWR,LIS,UA,Passengers,6150
3,JFK,LGW,BA,Passengers,6152
3,MIA,MAD,AA,Passengers,6217
3,LAX,CDG,DY,Passengers,6218
3,IAH,LHR,UA,Passengers,6218
3,ATL,SJD,DL,Passengers,6219
3,DEN,SJD,WN,Passengers,6220
3,SAN,LHR,BA,Passengers,6226
3,LAX,MEL,VA,Passengers,6236
3,MIA,PLS,AA,Passengers,6236
3,SFO,PVR,AS,Passengers,6243
3,EWR,NRT,UA,Passengers,6245
3,BOS,KEF,FI,Passengers,6255
3,IAH,FRA,LH,Passengers,6261
3,BOS,LIS,TP,Passengers,6264
3,SFO,DUB,EI,Passengers,6270
3,SJU,PTY,CM,Passengers,6270
3,IAH,SAP,UA,Passengers,6285
3,GUM,NRT,JL,Passengers,6287
3,JFK,SAL,TA,Passengers,6287
3,SEA,YYJ,QX,Passengers,6294
3,FLL,MDE,NK,Passengers,6301
3,IAH,SYD,UA,Passengers,6316
3,LAX,LIR,AS,Passengers,6321
3,LAX,BOG,AV,Passengers,6330
3,DEN,LHR,BA,Passengers,6333
3,MIA,CDG,AA,Passengers,6336
3,PHL,LHR,BA,Passengers,6337
3,LAX,GDL,AM,Passengers,6338
3,LAX,LHR,UA,Passengers,6367
3,IAH,EZE,UA,Passengers,6395
3,MIA,SKB,AA,Passengers,6396
3,LAX,YUL,AC,Passengers,6425
3,SFO,MEX,UA,Passengers,6432
3,SFO,TLV,UA,Passengers,6434
3,MIA,SVO,SU,Passengers,6438
3,HNL,SYD,HA,Passengers,6446
3,SFO,CDG,AF,Passengers,6451
3,MCO,DXB,EK,Passengers,6475
3,ATL,BZE,DL,Passengers,6478
3,FLL,SDQ,NK,Passengers,6481
3,FLL,YUL,TS,Passengers,6488
3,ORD,MEX,Y4,Passengers,6555
3,SRQ,YYZ,RV,Passengers,6560
3,LAS,YVR,WS,Passengers,6567
3,MIA,SCL,AA,Passengers,6567
3,ORD,TPE,BR,Passengers,6569
3,EWR,PTY,UA,Passengers,6569
3,FLL,PAP,B6,Passengers,6572
3,JFK,HEL,AY,Passengers,6573
3,IAH,TPE,BR,Passengers,6576
3,IAH,NRT,NH,Passengers,6588
3,IAD,GRU,UA,Passengers,6617
3,JFK,LIM,LA,Passengers,6629
3,FLL,NAS,WN,Passengers,6687
3,SLC,CUN,DL,Passengers,6704
3,DFW,MTY,MQ,Passengers,6722
3,LAX,PEK,CA,Passengers,6739
3,BOS,LGW,DI,Passengers,6766
3,MSP,PVR,DL,Passengers,6766
3,JFK,DUB,DL,Passengers,6773
3,MCO,LGW,DI,Passengers,6775
3,JFK,TPE,BR,Passengers,6776
3,LAS,YUL,RV,Passengers,6793
3,EWR,MUC,UA,Passengers,6796
3,ONT,GDL,Y4,Passengers,6811
3,IAH,SCL,UA,Passengers,6816
3,MIA,LIR,AA,Passengers,6899
3,IAD,SAL,TA,Passengers,6909
3,IAD,AUH,EY,Passengers,6910
3,ATL,GCM,DL,Passengers,6927
3,MIA,GIG,AA,Passengers,6937
3,IAH,GIG,UA,Passengers,6943
3,JFK,YYZ,9E,Passengers,6956
3,EWR,LIS,TP,Passengers,6974
3,SFO,NRT,UA,Passengers,6983
3,LAS,LHR,VS,Passengers,6985
3,ORD,CUN,F9,Passengers,7000
3,LAS,YYZ,WS,Passengers,7008
3,HNL,NRT,HA,Passengers,7011
3,IAH,YYZ,AC,Passengers,7014
3,HNL,SYD,QF,Passengers,7026
3,BOS,LHR,VS,Passengers,7043
3,ATL,NRT,DL,Passengers,7044
3,EWR,DXB,EK,Passengers,7056
3,JFK,NAS,B6,Passengers,7064
3,MCO,SDQ,B6,Passengers,7076
3,ORD,NRT,NH,Passengers,7094
3,SEA,PVR,AS,Passengers,7096
3,MSP,YWG,DL,Passengers,7104
3,ATL,BOG,DL,Passengers,7132
3,EWR,AMS,UA,Passengers,7135
3,FLL,CUN,WN,Passengers,7138
3,MCO,FRA,LH,Passengers,7140
3,IAH,LHR,BA,Passengers,7141
3,ATL,ICN,KE,Passengers,7147
3,BOS,NAS,B6,Passengers,7163
3,JFK,NAS,DL,Passengers,7174
3,LAX,MEX,Y4,Passengers,7186
3,LAX,HND,DL,Passengers,7195
3,SFO,CUN,UA,Passengers,7212
3,HNL,KIX,HA,Passengers,7220
3,DTW,ICN,DL,Passengers,7231
3,ATL,LHR,VS,Passengers,7241
3,ATL,AUA,DL,Passengers,7241
3,DTW,CUN,NK,Passengers,7260
3,EWR,NAS,UA,Passengers,7288
3,IAH,PVR,UA,Passengers,7293
3,PHL,DOH,QR,Passengers,7313
3,JFK,FRA,SQ,Passengers,7318
3,ORD,PVR,UA,Passengers,7342
3,SEA,LHR,BA,Passengers,7389
3,JFK,HKG,CX,Passengers,7395
3,IAH,SAL,UA,Passengers,7411
3,MIA,UIO,AA,Passengers,7440
3,DFW,SJO,AA,Passengers,7470
3,SJC,GDL,AS,Passengers,7477
3,SFO,YVR,AC,Passengers,7507
3,TPA,YUL,RV,Passengers,7559
3,CLT,AUA,AA,Passengers,7569
3,SFO,ICN,KE,Passengers,7588
3,LGA,YUL,KV,Passengers,7594
3,EWR,ARN,SK,Passengers,7602
3,LAX,SJD,DL,Passengers,7610
3,SEA,NRT,DL,Passengers,7617
3,DFW,LHR,BA,Passengers,7633
3,ORD,GRU,UA,Passengers,7650
3,IAH,MEX,5D,Passengers,7660
3,FAT,GDL,Y4,Passengers,7661
3,LAS,YYZ,RV,Passengers,7679
3,ATL,GIG,DL,Passengers,7685
3,LAX,YYC,WS,Passengers,7688
3,EWR,YTZ,PD,Passengers,7689
3,STL,CUN,F9,Passengers,7708
3,ORD,CUN,NK,Passengers,7732
3,SFO,HKG,CX,Passengers,7747
3,DEN,PVR,UA,Passengers,7768
3,IAD,CDG,AF,Passengers,7798
3,FLL,CUN,NK,Passengers,7813
3,JFK,GRU,DL,Passengers,7813
3,ATL,YUL,9E,Passengers,7818
3,JFK,MAN,VS,Passengers,7819
3,BWI,MBJ,WN,Passengers,7819
3,IAH,GDL,YV,Passengers,7834
3,IAH,IST,TK,Passengers,7846
3,IAH,QRO,YV,Passengers,7860
3,FLL,MGA,NK,Passengers,7886
3,DEN,YVR,UA,Passengers,7916
3,BOS,IST,TK,Passengers,7922
3,LAX,SYD,DL,Passengers,7935
3,IAD,ACC,SA,Passengers,7938
3,RSW,YYZ,WS,Passengers,7964
3,MIA,PTY,AA,Passengers,7965
3,CLT,GCM,AA,Passengers,7977
3,MIA,BZE,AA,Passengers,7980
3,SMF,GDL,Y4,Passengers,7987
3,SFO,TPE,CI,Passengers,7996
3,SFO,DEL,UA,Passengers,8028
3,JFK,CAI,MS,Passengers,8044
3,MSP,YVR,DL,Passengers,8054
3,ORD,PTY,CM,Passengers,8086
3,ORD,MAD,IB,Passengers,8097
3,SFO,MEX,AM,Passengers,8114
3,ATL,SCL,DL,Passengers,8117
3,IAH,GRU,UA,Passengers,8143
3,IAH,YYC,UA,Passengers,8154
3,LAX,CUN,UA,Passengers,8206
3,HNL,KIX,D7,Passengers,8215
3,SFO,PTY,CM,Passengers,8225
3,MIA,LIS,TP,Passengers,8226
3,MCO,LGW,BA,Passengers,8230
3,DTW,NRT,DL,Passengers,8260
3,ATL,DOH,QR,Passengers,8288
3,SFO,SIN,UA,Passengers,8299
3,LAX,LGW,DI,Passengers,8334
3,MIA,UVF,AA,Passengers,8342
3,LAS,LHR,BA,Passengers,8351
3,EWR,YYZ,KV,Passengers,8393
3,FLL,NAS,B6,Passengers,8401
3,MIA,MDE,AA,Passengers,8403
3,LAX,PPT,TN,Passengers,8408
3,FLL,MBJ,WN,Passengers,8409
3,JFK,SCL,LA,Passengers,8409
3,SFO,LHR,VS,Passengers,8415
3,SFO,AMS,KL,Passengers,8423
3,IAH,BJX,YV,Passengers,8431
3,EWR,MBJ,UA,Passengers,8444
3,OAK,GDL,Y4,Passengers,8454
3,DFW,YYZ,AA,Passengers,8471
3,MIA,MUC,LH,Passengers,8486
3,FLL,KIN,B6,Passengers,8490
3,SEA,YVR,OO,Passengers,8537
3,OGG,YYC,WS,Passengers,8563
3,IAD,PTY,CM,Passengers,8570
3,ORD,LHR,UA,Passengers,8592
3,EWR,DEL,UA,Passengers,8631
3,ORD,YYZ,OO,Passengers,8645
3,ORD,MEX,UA,Passengers,8657
3,MIA,CUR,AA,Passengers,8665
3,DFW,GDL,AA,Passengers,8676
3,LAX,SVO,SU,Passengers,8680
3,MIA,HAV,DL,Passengers,8684
3,LAX,NAN,FJ,Passengers,8709
3,JFK,POS,BW,Passengers,8733
3,JFK,AUA,B6,Passengers,8765
3,SJC,GDL,Y4,Passengers,8785
3,IAH,DOH,QR,Passengers,8798
3,MIA,GCM,AA,Passengers,8804
3,MSP,AMS,DL,Passengers,8805
3,LAX,GDL,VB,Passengers,8812
3,LAX,DOH,QR,Passengers,8814
3,JFK,BGI,B6,Passengers,8863
3,PHX,YYZ,RV,Passengers,8881
3,HOU,SJD,WN,Passengers,8903
3,LAX,BNE,VA,Passengers,8948
3,IAH,DXB,EK,Passengers,8952
3,JFK,CUN,AA,Passengers,8962
3,EWR,BRU,UA,Passengers,8966
3,JFK,MBJ,B6,Passengers,9017
3,ORD,FRA,UA,Passengers,9060
3,LAX,AMS,KL,Passengers,9103
3,DFW,DXB,EK,Passengers,9123
3,CLT,YYZ,OH,Passengers,9123
3,EWR,DUB,UA,Passengers,9140
3,EWR,TLV,LY,Passengers,9213
3,IAH,BOG,UA,Passengers,9220
3,MIA,ANU,AA,Passengers,9246
3,MCO,VCP,AD,Passengers,9259
3,PBI,YYZ,RV,Passengers,9268
3,JFK,CUN,B6,Passengers,9272
3,JFK,MNL,PR,Passengers,9285
3,ORD,DXB,EK,Passengers,9289
3,LAX,FRA,LH,Passengers,9301
3,ATL,GUA,DL,Passengers,9311
3,LAX,NRT,NH,Passengers,9388
3,MIA,MEX,AM,Passengers,9390
3,MIA,LIM,AA,Passengers,10884
3,PHL,MBJ,AA,Passengers,9406
3,CLT,LHR,AA,Passengers,9471
3,MIA,LGW,DI,Passengers,9473
3,ORD,SJD,AA,Passengers,9491
3,SFO,SIN,SQ,Passengers,9499
3,EWR,SJO,UA,Passengers,9502
3,FLL,HAV,B6,Passengers,9519
3,IAD,DOH,QR,Passengers,9519
3,LAX,IST,TK,Passengers,9560
3,LAX,LIM,LP,Passengers,9578
3,BWI,CUN,WN,Passengers,9674
3,MIA,AUA,AA,Passengers,9702
3,MIA,KIN,AA,Passengers,9750
3,SJU,SDQ,B6,Passengers,9761
3,MSP,PVR,SY,Passengers,9761
3,MIA,POS,AA,Passengers,9765
3,MIA,ZRH,LX,Passengers,9817
3,ATL,JNB,DL,Passengers,9826
3,IAH,MTY,YV,Passengers,9839
3,MIA,BOG,AA,Passengers,9841
3,LAX,ICN,OZ,Passengers,9846
3,LAX,LHR,NZ,Passengers,9879
3,EWR,MEX,UA,Passengers,9890
3,MIA,YUL,RV,Passengers,9897
3,SFO,LHR,UA,Passengers,9907
3,MCO,GRU,JJ,Passengers,9922
3,MIA,PUJ,AA,Passengers,9933
3,JFK,FRA,LH,Passengers,9937
3,ATL,SDQ,DL,Passengers,9987
3,IAD,IST,TK,Passengers,9998
3,SEA,DXB,EK,Passengers,10068
3,MIA,GYE,AA,Passengers,10077
3,ORD,AUH,EY,Passengers,10087
3,IAD,CUN,UA,Passengers,10107
3,EWR,FRA,LH,Passengers,10108
3,MIA,DOH,QR,Passengers,10129
3,EWR,LHR,BA,Passengers,10132
3,SFO,AKL,UA,Passengers,10134
3,SFO,DEL,AI,Passengers,10226
3,LAX,BNE,QF,Passengers,10256
3,DFW,SYD,QF,Passengers,10265
3,EWR,BOM,AI,Passengers,10280
3,CLT,PLS,AA,Passengers,10347
3,MIA,PAP,AA,Passengers,10348
3,IAH,LIR,UA,Passengers,10360
3,SFO,IST,TK,Passengers,10398
3,BOS,YYZ,KV,Passengers,10439
3,LAX,AKL,AA,Passengers,10464
3,SEA,SJD,AS,Passengers,10490
3,EWR,PUJ,UA,Passengers,10504
3,JFK,KIN,B6,Passengers,10521
3,JFK,LHR,DL,Passengers,10522
3,LAX,HKG,CX,Passengers,10558
3,LAS,YYC,WS,Passengers,10610
3,EWR,FRA,UA,Passengers,10620
3,MIA,IST,TK,Passengers,10621
3,IAH,GUA,UA,Passengers,10622
3,DFW,DOH,QR,Passengers,10635
3,LAX,SJD,AS,Passengers,10651
3,IAH,AKL,NZ,Passengers,10689
3,MIA,MBJ,AA,Passengers,10745
3,SFO,AKL,NZ,Passengers,10749
3,EWR,BOM,UA,Passengers,10769
3,LAX,YVR,WS,Passengers,10805
3,IAH,BZE,UA,Passengers,10809
3,JFK,ICN,KE,Passengers,10833
3,FLL,VCP,AD,Passengers,10846
3,FLL,SJO,NK,Passengers,10865
3,SEA,TPE,BR,Passengers,10886
3,ORD,PVR,AA,Passengers,10923
3,JFK,DEL,AI,Passengers,10932
3,ORD,YYZ,KV,Passengers,10939
3,FLL,YYZ,WS,Passengers,10939
3,ATL,GRU,DL,Passengers,11008
3,LAX,SYD,VA,Passengers,11075
3,ORD,DOH,QR,Passengers,11083
3,BOS,DOH,QR,Passengers,11093
3,SEA,YVR,QX,Passengers,11222
3,OGG,YVR,WS,Passengers,11251
3,MIA,GUA,AA,Passengers,11278
3,LAX,TPE,CI,Passengers,11280
3,ATL,CDG,DL,Passengers,11323
3,EWR,STI,B6,Passengers,11326
3,ATL,LIR,DL,Passengers,11344
3,IAD,LHR,UA,Passengers,11357
3,ORD,DEL,AI,Passengers,11399
3,PHL,CUN,AA,Passengers,11407
3,MIA,NAS,YX,Passengers,11415
3,JFK,AMS,DL,Passengers,11443
3,EWR,AUA,UA,Passengers,11481
3,JFK,GRU,JJ,Passengers,11482
3,ORD,DUB,EI,Passengers,11488
3,SFO,SYD,UA,Passengers,11498
3,EWR,GRU,UA,Passengers,11533
3,IAD,DXB,EK,Passengers,11581
3,MCO,YYZ,WS,Passengers,11650
3,ATL,PUJ,DL,Passengers,11673
3,MCO,MAN,VS,Passengers,11725
3,JFK,FCO,AZ,Passengers,11749
3,PSP,YVR,WS,Passengers,11770
3,PHX,PVR,AA,Passengers,11941
3,IAH,SJD,UA,Passengers,11948
3,SFO,DXB,EK,Passengers,11966
3,BOS,AUA,B6,Passengers,11991
3,ORD,IST,TK,Passengers,12041
3,JFK,AUH,EY,Passengers,12048
3,MIA,EZE,AR,Passengers,12067
3,FLL,HAV,WN,Passengers,12168
3,HOU,CUN,WN,Passengers,12176
3,MIA,LHR,VS,Passengers,12243
3,LAX,DXB,EK,Passengers,12275
3,BOS,DXB,EK,Passengers,12297
3,ORD,FRA,LH,Passengers,12298
3,ORD,LHR,BA,Passengers,12583
3,IAD,LHR,BA,Passengers,12633
3,BOS,DUB,EI,Passengers,12699
3,LAX,LHR,AA,Passengers,12778
3,MIA,EZE,AA,Passengers,12890
3,MIA,BGI,AA,Passengers,12917
3,HNL,HND,HA,Passengers,13068
3,MIA,GRU,AA,Passengers,13129
3,IAH,PTY,UA,Passengers,13156
3,LAX,ICN,KE,Passengers,13167
3,HNL,YVR,WS,Passengers,13205
3,LAX,PTY,CM,Passengers,13299
3,MIA,LIM,LP,Passengers,13307
3,PHX,SJD,AA,Passengers,13395
3,IAD,FRA,UA,Passengers,13449
3,LAX,SAL,TA,Passengers,13472
3,DTW,CUN,DL,Passengers,13527
3,EWR,SDQ,UA,Passengers,13579
3,ATL,LHR,DL,Passengers,13718
3,SFO,YVR,UA,Passengers,13806
3,SFO,YYZ,AC,Passengers,13934
3,MIA,MAD,IB,Passengers,14013
3,LAX,SYD,QF,Passengers,14059
3,MIA,MGA,AA,Passengers,14148
3,LAX,LHR,VS,Passengers,14479
3,ORD,CUN,AA,Passengers,14184
3,JFK,CUN,DL,Passengers,14261
3,MIA,CDG,AF,Passengers,14266
3,LAX,MEL,QF,Passengers,14445
3,JFK,TLV,LY,Passengers,14461
3,ATL,CDG,AF,Passengers,14462
3,ORD,LHR,AA,Passengers,14525
3,SFO,FRA,UA,Passengers,14532
3,CLT,NAS,AA,Passengers,14581
3,PSP,YYC,WS,Passengers,14627
3,JFK,PTY,CM,Passengers,14649
3,PHX,YYC,WS,Passengers,14745
3,HNL,NRT,JL,Passengers,14908
3,ATL,SJO,DL,Passengers,14911
3,SFO,LHR,BA,Passengers,14914
3,MSP,CUN,SY,Passengers,14941
3,MIA,SCL,LA,Passengers,15214
3,GUM,NRT,UA,Passengers,15268
3,LGA,YYZ,WS,Passengers,15603
3,IAD,ADD,ET,Passengers,15713
3,IAH,SJO,UA,Passengers,15786
3,DEN,CUN,UA,Passengers,15788
3,DFW,NRT,AA,Passengers,15792
3,SFO,TPE,BR,Passengers,16135
3,MIA,SJO,AA,Passengers,16148
3,JFK,MAD,IB,Passengers,16232
3,JFK,BOG,AV,Passengers,16322
3,SFO,MNL,PR,Passengers,16324
3,MCO,LGW,VS,Passengers,16337
3,JFK,DUB,EI,Passengers,16413
3,MCO,YUL,RV,Passengers,16581
3,TPA,YYZ,RV,Passengers,16654
3,JFK,MEX,AM,Passengers,16842
3,MIA,MEX,AA,Passengers,16847
3,MIA,YYZ,RV,Passengers,17548
3,JFK,LGW,DI,Passengers,17723
3,JFK,SDQ,DL,Passengers,17804
3,ATL,AMS,DL,Passengers,17844
3,EWR,LHR,UA,Passengers,17889
3,HNL,NRT,NH,Passengers,18179
3,MIA,BOG,AV,Passengers,18273
3,BOS,LHR,BA,Passengers,18450
3,EWR,CUN,UA,Passengers,18475
3,LAX,YVR,AC,Passengers,18488
3,DFW,PVR,AA,Passengers,18584
3,IAH,MEX,UA,Passengers,18618
3,JFK,LHR,AA,Passengers,18649
3,JFK,STI,DL,Passengers,19124
3,JFK,AMS,KL,Passengers,19412
3,MIA,SDQ,AA,Passengers,19443
3,LGA,YYZ,AC,Passengers,19613
3,ATL,NAS,DL,Passengers,19653
3,LAX,TPE,BR,Passengers,19695
3,MCO,PTY,CM,Passengers,19758
